show_id,title,type,genre,release_year,end_year,episodes,seasons,duration,rating,votes,description,director,cast,network,country,language,certificate,status,imdb_id,poster_url,mood,viewing_condition,keywords
TV_01371,The Show,TV Mini Series,Adventure,1986,,172,11,42,3.3,101028,A romantic adventure tv mini series perfect for cozy_night. This romantic series explores themes of love.,Director Williams,Jennifer Aniston and David Schwimmer,Paramount+,Spain,Spanish,TV-MA,Ended,tt8109327,https://example.com/posters/tv_1371.jpg,romantic,cozy_night,"romantic,cozy_night,adventure"
TV_01372,Beyond Show,TV Special,Reality,2007,2014.0,146,4,20,8.4,248368,A calm reality tv special perfect for date_night. This calm series explores themes of love.,Director Brown,Courteney Cox and Matt LeBlanc,ABC,USA,Korean,TV-MA,Ongoing,tt8961949,https://example.com/posters/tv_1372.jpg,calm,date_night,"calm,date_night,reality"
TV_01373,In Tales,TV Series,Romance,1962,,29,6,56,7.0,709968,A thoughtful romance tv series perfect for workout. This thoughtful series explores themes of adventure.,Director Johnson,Matthew Perry and Matt LeBlanc,Amazon Prime,Denmark,Korean,TV-PG,Cancelled,tt2794271,https://example.com/posters/tv_1373.jpg,thoughtful,workout,"thoughtful,workout,romance"
TV_01374,In Tales,Documentary Series,Romance,2025,2031.0,2,8,42,7.8,753107,A dark romance documentary series perfect for weekend_marathon. This dark series explores themes of love.,Director Williams,Jennifer Aniston and Matt LeBlanc,AMC,Denmark,Korean,TV-14,Ongoing,tt6932238,https://example.com/posters/tv_1374.jpg,dark,weekend_marathon,"dark,weekend_marathon,romance"
TV_01375,In Show,TV Special,War,1975,1980.0,91,5,40,6.2,854675,A mysterious war tv special perfect for binge_watching. This mysterious series explores themes of redemption.,Director Smith,Courteney Cox and David Schwimmer,FX,Denmark,French,TV-MA,Ongoing,tt2750646,https://example.com/posters/tv_1375.jpg,mysterious,binge_watching,"mysterious,binge_watching,war"
TV_01376,Beyond Series,TV Special,Thriller,1992,1995.0,171,14,46,5.3,171507,A melancholic thriller tv special perfect for binge_watching. This melancholic series explores themes of love.,Director Davis,Courteney Cox and Lisa Kudrow,Starz,Germany,English,TV-G,Ongoing,tt4579483,https://example.com/posters/tv_1376.jpg,melancholic,binge_watching,"melancholic,binge_watching,thriller"
TV_01377,Breaking Detective,TV Series,Crime,1991,1999.0,93,15,56,5.1,972788,A romantic crime tv series perfect for binge_watching. This romantic series explores themes of love.,Director Brown,Jennifer Aniston and Lisa Kudrow,HBO,Spain,Spanish,TV-G,Ended,tt1593762,https://example.com/posters/tv_1377.jpg,romantic,binge_watching,"romantic,binge_watching,crime"
TV_01378,Beyond Series,TV Series,Western,1975,1982.0,148,1,31,5.4,257455,A inspiring western tv series perfect for focused_watching. This inspiring series explores themes of redemption.,Director Davis,Jennifer Aniston and David Schwimmer,Apple TV+,France,French,TV-G,Ended,tt9052650,https://example.com/posters/tv_1378.jpg,inspiring,focused_watching,"inspiring,focused_watching,western"
TV_01379,The Show,TV Mini Series,Western,2009,,110,15,60,3.3,684754,A mysterious western tv mini series perfect for date_night. This mysterious series explores themes of adventure.,Director Smith,Matthew Perry and Lisa Kudrow,BBC,UK,Korean,TV-G,Ended,tt5153628,https://example.com/posters/tv_1379.jpg,mysterious,date_night,"mysterious,date_night,western"
TV_01380,A Series,Documentary Series,Reality,1983,1989.0,72,7,22,3.7,246525,A intense reality documentary series perfect for binge_watching. This intense series explores themes of redemption.,Director Smith,Matthew Perry and Matt LeBlanc,NBC,UK,Korean,TV-14,Cancelled,tt3994258,https://example.com/posters/tv_1380.jpg,intense,binge_watching,"intense,binge_watching,reality"
TV_01381,In Series,TV Special,Biography,1970,1971.0,172,5,56,3.1,344434,A calm biography tv special perfect for date_night. This calm series explores themes of discovery.,Director Brown,Courteney Cox and Lisa Kudrow,Peacock,Sweden,Korean,TV-G,Cancelled,tt1694873,https://example.com/posters/tv_1381.jpg,calm,date_night,"calm,date_night,biography"
TV_01382,Beyond Show,TV Series,Romance,1958,1959.0,156,15,23,3.8,739232,A dark romance tv series perfect for binge_watching. This dark series explores themes of love.,Director Smith,Matthew Perry and David Schwimmer,AMC,USA,Japanese,TV-G,Ongoing,tt6897229,https://example.com/posters/tv_1382.jpg,dark,binge_watching,"dark,binge_watching,romance"
TV_01383,In Series,TV Special,Thriller,1987,1995.0,122,14,50,9.3,603787,A uplifting thriller tv special perfect for bedtime. This uplifting series explores themes of mystery.,Director Johnson,Courteney Cox and Lisa Kudrow,Netflix,Italy,French,TV-PG,Released,tt8234968,https://example.com/posters/tv_1383.jpg,uplifting,bedtime,"uplifting,bedtime,thriller"
TV_01384,The Show,Documentary Series,Reality,2003,2013.0,113,12,27,3.4,700145,A romantic reality documentary series perfect for background_noise. This romantic series explores themes of redemption.,Director Smith,Jennifer Aniston and Matt LeBlanc,Disney+,Sweden,Japanese,TV-MA,Ongoing,tt1718558,https://example.com/posters/tv_1384.jpg,romantic,background_noise,"romantic,background_noise,reality"
TV_01385,Beyond Series,TV Series,Biography,2023,,80,11,31,3.9,709073,A exciting biography tv series perfect for weekend_marathon. This exciting series explores themes of adventure.,Director Williams,Jennifer Aniston and David Schwimmer,Hulu,USA,Japanese,TV-PG,Cancelled,tt4138758,https://example.com/posters/tv_1385.jpg,exciting,weekend_marathon,"exciting,weekend_marathon,biography"
TV_01386,The Chronicles,TV Special,Horror,1950,1953.0,100,1,24,5.1,589070,A calm horror tv special perfect for cozy_night. This calm series explores themes of friendship.,Director Johnson,Courteney Cox and Matt LeBlanc,Starz,USA,French,TV-MA,Ended,tt6353645,https://example.com/posters/tv_1386.jpg,calm,cozy_night,"calm,cozy_night,horror"
TV_01387,The Show,TV Special,Action,1953,1954.0,113,15,28,4.6,961560,A dark action tv special perfect for sunny_day. This dark series explores themes of friendship.,Director Brown,Matthew Perry and Lisa Kudrow,ABC,India,English,TV-MA,Ended,tt3214801,https://example.com/posters/tv_1387.jpg,dark,sunny_day,"dark,sunny_day,action"
TV_01388,A Chronicles,TV Special,Biography,2004,2009.0,128,3,58,5.0,818182,A thoughtful biography tv special perfect for focused_watching. This thoughtful series explores themes of redemption.,Director Johnson,Matthew Perry and David Schwimmer,CBS,Brazil,Spanish,TV-PG,Ended,tt7855432,https://example.com/posters/tv_1388.jpg,thoughtful,focused_watching,"thoughtful,focused_watching,biography"
TV_01389,Beyond Chronicles,TV Special,Action,1991,1996.0,171,15,55,9.0,121508,A calm action tv special perfect for rainy_day. This calm series explores themes of adventure.,Director Davis,Matthew Perry and David Schwimmer,Showtime,Norway,French,TV-G,Ongoing,tt1935883,https://example.com/posters/tv_1389.jpg,calm,rainy_day,"calm,rainy_day,action"
TV_01390,The Show,TV Series,Romance,1940,1942.0,146,14,28,4.8,232895,A mysterious romance tv series perfect for rainy_day. This mysterious series explores themes of redemption.,Director Smith,Courteney Cox and David Schwimmer,ABC,Canada,Korean,TV-MA,Ongoing,tt6085857,https://example.com/posters/tv_1390.jpg,mysterious,rainy_day,"mysterious,rainy_day,romance"
TV_01391,The Chronicles,TV Special,Action,1988,,84,3,51,7.2,151397,A melancholic action tv special perfect for bedtime. This melancholic series explores themes of adventure.,Director Johnson,Matthew Perry and Matt LeBlanc,CBS,Australia,Japanese,TV-PG,Ended,tt1456140,https://example.com/posters/tv_1391.jpg,melancholic,bedtime,"melancholic,bedtime,action"
TV_01392,Beyond Chronicles,TV Series,Animation,2015,2023.0,13,8,43,7.1,238619,A inspiring animation tv series perfect for workout. This inspiring series explores themes of mystery.,Director Johnson,Matthew Perry and Lisa Kudrow,Peacock,Norway,Korean,TV-G,Ended,tt6648325,https://example.com/posters/tv_1392.jpg,inspiring,workout,"inspiring,workout,animation"
TV_01393,Beyond Tales,TV Movie,Animation,2000,2001.0,133,15,33,7.9,108961,A funny animation tv movie perfect for focused_watching. This funny series explores themes of love.,Director Johnson,Matthew Perry and Lisa Kudrow,Netflix,Brazil,Japanese,TV-14,Ongoing,tt5740654,https://example.com/posters/tv_1393.jpg,funny,focused_watching,"funny,focused_watching,animation"
TV_01394,In Chronicles,TV Special,Animation,1992,1994.0,68,4,41,3.7,646809,A funny animation tv special perfect for bedtime. This funny series explores themes of love.,Director Williams,Jennifer Aniston and Matt LeBlanc,Showtime,Sweden,Japanese,TV-G,Cancelled,tt4645139,https://example.com/posters/tv_1394.jpg,funny,bedtime,"funny,bedtime,animation"
TV_01395,Dark Matter,TV Special,Sci-Fi,2015,2016.0,170,7,55,3.8,50172,A exciting sci-fi tv special perfect for background_noise. This exciting series explores themes of discovery.,Director Smith,Jennifer Aniston and Lisa Kudrow,NBC,South Korea,English,TV-PG,Ongoing,tt2175094,https://example.com/posters/tv_1395.jpg,exciting,background_noise,"exciting,background_noise,sci-fi"
TV_01396,Beyond Chronicles,TV Mini Series,Western,1992,1997.0,169,15,52,4.8,209591,A funny western tv mini series perfect for cozy_night. This funny series explores themes of discovery.,Director Smith,Courteney Cox and David Schwimmer,FX,Norway,Spanish,TV-MA,Cancelled,tt6681162,https://example.com/posters/tv_1396.jpg,funny,cozy_night,"funny,cozy_night,western"
TV_01397,Dark Matter,TV Series,Sci-Fi,2019,2022.0,83,5,53,7.6,340040,A melancholic sci-fi tv series perfect for family_time. This melancholic series explores themes of mystery.,Director Brown,Jennifer Aniston and David Schwimmer,BBC,Brazil,French,TV-14,Ongoing,tt1672999,https://example.com/posters/tv_1397.jpg,melancholic,family_time,"melancholic,family_time,sci-fi"
TV_01398,A Show,TV Special,History,2021,,136,10,43,5.0,462446,A thoughtful history tv special perfect for weekend_marathon. This thoughtful series explores themes of friendship.,Director Smith,Courteney Cox and Matt LeBlanc,Starz,Canada,French,TV-G,Ongoing,tt7624893,https://example.com/posters/tv_1398.jpg,thoughtful,weekend_marathon,"thoughtful,weekend_marathon,history"
TV_01399,In Tales,Documentary Series,Adventure,1988,1992.0,120,12,37,8.2,704708,A mysterious adventure documentary series perfect for rainy_day. This mysterious series explores themes of friendship.,Director Williams,Matthew Perry and David Schwimmer,Apple TV+,Australia,Spanish,TV-PG,Cancelled,tt1983094,https://example.com/posters/tv_1399.jpg,mysterious,rainy_day,"mysterious,rainy_day,adventure"
TV_01400,Beyond Chronicles,TV Series,Romance,2025,2033.0,16,13,22,3.8,464584,A dramatic romance tv series perfect for background_noise. This dramatic series explores themes of adventure.,Director Davis,Jennifer Aniston and Lisa Kudrow,Hulu,Germany,English,TV-MA,Cancelled,tt5001504,https://example.com/posters/tv_1400.jpg,dramatic,background_noise,"dramatic,background_noise,romance"
TV_01401,A Series,TV Mini Series,Romance,2011,2018.0,79,13,22,6.0,562149,A thoughtful romance tv mini series perfect for bedtime. This thoughtful series explores themes of friendship.,Director Davis,Courteney Cox and Matt LeBlanc,Paramount+,Denmark,Japanese,TV-MA,Ongoing,tt8187696,https://example.com/posters/tv_1401.jpg,thoughtful,bedtime,"thoughtful,bedtime,romance"
TV_01402,Black Expanse,TV Mini Series,Sci-Fi,1946,1950.0,179,7,55,3.1,77815,A dark sci-fi tv mini series perfect for date_night. This dark series explores themes of discovery.,Director Davis,Jennifer Aniston and Lisa Kudrow,HBO,France,Spanish,TV-MA,Ended,tt4548834,https://example.com/posters/tv_1402.jpg,dark,date_night,"dark,date_night,sci-fi"
TV_01403,The Chronicles,TV Mini Series,Action,1961,,52,4,58,5.3,76913,A intense action tv mini series perfect for family_time. This intense series explores themes of discovery.,Director Johnson,Jennifer Aniston and Lisa Kudrow,Hulu,Spain,Korean,TV-G,Cancelled,tt8233606,https://example.com/posters/tv_1403.jpg,intense,family_time,"intense,family_time,action"
TV_01404,In Tales,TV Series,Horror,1974,1983.0,161,14,57,3.7,404101,A dark horror tv series perfect for family_time. This dark series explores themes of adventure.,Director Williams,Courteney Cox and Lisa Kudrow,NBC,Denmark,English,TV-PG,Ongoing,tt3195986,https://example.com/posters/tv_1404.jpg,dark,family_time,"dark,family_time,horror"
TV_01405,In Chronicles,TV Series,Thriller,2003,2013.0,13,2,32,3.3,75201,A thoughtful thriller tv series perfect for cozy_night. This thoughtful series explores themes of discovery.,Director Johnson,Courteney Cox and David Schwimmer,Amazon Prime,India,Japanese,TV-MA,Released,tt4791048,https://example.com/posters/tv_1405.jpg,thoughtful,cozy_night,"thoughtful,cozy_night,thriller"
TV_01406,The Office,TV Mini Series,Comedy,1965,,78,11,38,4.3,479640,A thoughtful comedy tv mini series perfect for binge_watching. This thoughtful series explores themes of mystery.,Director Johnson,Courteney Cox and David Schwimmer,Showtime,India,English,TV-14,Released,tt2186771,https://example.com/posters/tv_1406.jpg,thoughtful,binge_watching,"thoughtful,binge_watching,comedy"
TV_01407,Beyond Chronicles,Documentary Series,Biography,1991,2000.0,191,15,57,7.5,335409,A uplifting biography documentary series perfect for bedtime. This uplifting series explores themes of adventure.,Director Smith,Matthew Perry and David Schwimmer,BBC,Germany,Korean,TV-G,Released,tt6876048,https://example.com/posters/tv_1407.jpg,uplifting,bedtime,"uplifting,bedtime,biography"
TV_01408,The Mirror,Documentary Series,Sci-Fi,1999,2000.0,75,3,32,6.9,872589,A uplifting sci-fi documentary series perfect for date_night. This uplifting series explores themes of friendship.,Director Davis,Jennifer Aniston and Lisa Kudrow,ABC,Japan,Japanese,TV-14,Released,tt5310238,https://example.com/posters/tv_1408.jpg,uplifting,date_night,"uplifting,date_night,sci-fi"
TV_01409,Beyond Show,Documentary Series,Thriller,1968,1975.0,68,13,58,4.0,786019,A mysterious thriller documentary series perfect for cozy_night. This mysterious series explores themes of mystery.,Director Williams,Jennifer Aniston and Lisa Kudrow,CBS,Brazil,English,TV-PG,Ended,tt2921975,https://example.com/posters/tv_1409.jpg,mysterious,cozy_night,"mysterious,cozy_night,thriller"
TV_01410,The Series,TV Movie,War,2007,2010.0,76,11,52,3.5,90630,A lighthearted war tv movie perfect for binge_watching. This lighthearted series explores themes of mystery.,Director Davis,Jennifer Aniston and Lisa Kudrow,HBO,South Korea,Spanish,TV-PG,Cancelled,tt2123894,https://example.com/posters/tv_1410.jpg,lighthearted,binge_watching,"lighthearted,binge_watching,war"
TV_01411,In Show,TV Movie,Mystery,1945,,156,15,21,7.6,594605,A exciting mystery tv movie perfect for rainy_day. This exciting series explores themes of redemption.,Director Brown,Jennifer Aniston and David Schwimmer,NBC,Germany,Korean,TV-14,Ended,tt2204789,https://example.com/posters/tv_1411.jpg,exciting,rainy_day,"exciting,rainy_day,mystery"
TV_01412,The Show,TV Mini Series,Thriller,1954,,184,1,57,8.5,212052,A funny thriller tv mini series perfect for weekend_marathon. This funny series explores themes of love.,Director Davis,Courteney Cox and Lisa Kudrow,Showtime,Germany,French,TV-14,Cancelled,tt8747615,https://example.com/posters/tv_1412.jpg,funny,weekend_marathon,"funny,weekend_marathon,thriller"
TV_01413,Beyond Series,Documentary Series,Action,1979,1983.0,50,15,36,4.4,262049,A dark action documentary series perfect for binge_watching. This dark series explores themes of discovery.,Director Williams,Courteney Cox and Lisa Kudrow,FX,Japan,English,TV-PG,Released,tt5265930,https://example.com/posters/tv_1413.jpg,dark,binge_watching,"dark,binge_watching,action"
