book_id,title,author,genre,published_year,pages,description,publisher,language,average_rating,ratings_count,isbn13,isbn10,thumbnail_url,downloads,mood,reading_condition,keywords
BOOK_01544,A Quest,Jane Austen,Adventure,2009,766,An humorous adventure book perfect for study_time. This humorous story explores themes of discovery.,Scholastic,English,3.7,47433,9781571657031112,6297520042,https://example.com/covers/book_1544.jpg,627587,humorous,study_time,"humorous,study_time,adventure"
BOOK_01545,Heart Dream,Stephen King,Romance,2001,789,An romantic romance book perfect for rainy_day. This romantic story explores themes of mystery.,Oxford University Press,English,4.3,56351,9789948946108824,1600770033,https://example.com/covers/book_1545.jpg,660017,romantic,rainy_day,"romantic,rainy_day,romance"
BOOK_01546,The Void,Gabriel Garcia Marquez,Sci-Fi,2012,481,An humorous sci-fi book perfect for sunny_day. This humorous story explores themes of growth.,Macmillan,English,3.0,79095,9786131986592477,7775224431,https://example.com/covers/book_1546.jpg,484588,humorous,sunny_day,"humorous,sunny_day,sci-fi"
BOOK_01547,In Adventure,Jane Austen,Drama,1976,184,An melancholic drama book perfect for travel. This melancholic story explores themes of friendship.,HarperCollins,English,3.3,4185,9782509907974340,1830195365,https://example.com/covers/book_1547.jpg,339054,melancholic,travel,"melancholic,travel,drama"
BOOK_01548,The Lost Puzzle,Stephen King,Mystery,1996,219,An educational mystery book perfect for cozy_night. This educational story explores themes of love.,Penguin Random House,English,4.6,67901,9785369739810034,3486221615,https://example.com/covers/book_1548.jpg,972067,educational,cozy_night,"educational,cozy_night,mystery"
BOOK_01549,The Story,Jane Austen,Art,1971,149,An dramatic art book perfect for beach_read. This dramatic story explores themes of love.,Macmillan,English,4.0,54205,9785315385741806,3940849077,https://example.com/covers/book_1549.jpg,361194,dramatic,beach_read,"dramatic,beach_read,art"
BOOK_01550,In Quest,Virginia Woolf,Comedy,1993,734,An peaceful comedy book perfect for sunny_day. This peaceful story explores themes of mystery.,Oxford University Press,English,3.2,29915,9781927172812802,8387225752,https://example.com/covers/book_1550.jpg,10105,peaceful,sunny_day,"peaceful,sunny_day,comedy"
BOOK_01551,The Story,Margaret Atwood,Drama,2010,754,An thoughtful drama book perfect for travel. This thoughtful story explores themes of growth.,Macmillan,English,3.2,26368,9786845989650367,8841834937,https://example.com/covers/book_1551.jpg,776614,thoughtful,travel,"thoughtful,travel,drama"
BOOK_01552,A Quest,Neil Gaiman,Biography,1978,563,An peaceful biography book perfect for cozy_night. This peaceful story explores themes of growth.,Scholastic,English,4.6,51874,9781111191085741,5188682259,https://example.com/covers/book_1552.jpg,340386,peaceful,cozy_night,"peaceful,cozy_night,biography"
BOOK_01553,The Secret Case,Stephen King,Mystery,1951,326,An peaceful mystery book perfect for beach_read. This peaceful story explores themes of love.,Penguin Random House,English,3.8,20260,9789172652383114,1834376244,https://example.com/covers/book_1553.jpg,523363,peaceful,beach_read,"peaceful,beach_read,mystery"
BOOK_01554,A Journey,Agatha Christie,Fantasy,1980,377,An exciting fantasy book perfect for rainy_day. This exciting story explores themes of discovery.,Simon & Schuster,English,5.0,44376,9789131583140601,8762079344,https://example.com/covers/book_1554.jpg,91568,exciting,rainy_day,"exciting,rainy_day,fantasy"
BOOK_01555,In Quest,Kazuo Ishiguro,Business,1973,595,An exciting business book perfect for morning_read. This exciting story explores themes of adventure.,Hachette,English,3.7,36156,9781014332985929,6216129095,https://example.com/covers/book_1555.jpg,260720,exciting,morning_read,"exciting,morning_read,business"
BOOK_01556,In Adventure,Ernest Hemingway,Science,2006,534,An inspiring science book perfect for cozy_night. This inspiring story explores themes of love.,Penguin Random House,English,3.6,34614,9785844962111252,1780038282,https://example.com/covers/book_1556.jpg,2021,inspiring,cozy_night,"inspiring,cozy_night,science"
BOOK_01557,Into Void,Virginia Woolf,Sci-Fi,1965,445,An mysterious sci-fi book perfect for bedtime. This mysterious story explores themes of mystery.,Scholastic,English,4.7,34309,9783815660776279,9099689655,https://example.com/covers/book_1557.jpg,376627,mysterious,bedtime,"mysterious,bedtime,sci-fi"
BOOK_01558,In Story,George R.R. Martin,Biography,2006,529,An relaxing biography book perfect for travel. This relaxing story explores themes of discovery.,Hachette,English,4.7,13523,9784374820615824,7724713917,https://example.com/covers/book_1558.jpg,123419,relaxing,travel,"relaxing,travel,biography"
BOOK_01559,Love Story,Toni Morrison,Romance,2005,796,An peaceful romance book perfect for study_time. This peaceful story explores themes of friendship.,HarperCollins,English,3.4,92940,9785496067623354,4657459738,https://example.com/covers/book_1559.jpg,298802,peaceful,study_time,"peaceful,study_time,romance"
BOOK_01560,A Quest,Agatha Christie,Thriller,2024,622,An exciting thriller book perfect for study_time. This exciting story explores themes of love.,Scholastic,English,3.3,25091,9781525149340210,5344261241,https://example.com/covers/book_1560.jpg,668598,exciting,study_time,"exciting,study_time,thriller"
BOOK_01561,The Story,J.K. Rowling,Travel,2002,710,An dramatic travel book perfect for beach_read. This dramatic story explores themes of friendship.,Cambridge University Press,English,3.1,96079,9787631247933388,3162161802,https://example.com/covers/book_1561.jpg,572732,dramatic,beach_read,"dramatic,beach_read,travel"
BOOK_01562,How to Master Growth,George R.R. Martin,Self-Help,1962,238,An thoughtful self-help book perfect for sunny_day. This thoughtful story explores themes of growth.,Macmillan,English,3.2,27594,9781450435568998,8839611346,https://example.com/covers/book_1562.jpg,770166,thoughtful,sunny_day,"thoughtful,sunny_day,self-help"
BOOK_01563,The Lost Mystery,George R.R. Martin,Mystery,1955,196,An relaxing mystery book perfect for bedtime. This relaxing story explores themes of friendship.,Oxford University Press,English,3.8,78652,9786276272491937,7503508862,https://example.com/covers/book_1563.jpg,279218,relaxing,bedtime,"relaxing,bedtime,mystery"
BOOK_01564,A Journey,Zadie Smith,History,1969,176,An uplifting history book perfect for rainy_day. This uplifting story explores themes of friendship.,Macmillan,English,3.7,89039,9788616636513121,8527176326,https://example.com/covers/book_1564.jpg,375119,uplifting,rainy_day,"uplifting,rainy_day,history"
BOOK_01565,A Story,Chimamanda Ngozi Adichie,Drama,2007,493,An inspiring drama book perfect for bedtime. This inspiring story explores themes of love.,HarperCollins,English,4.8,24648,9782013841751085,4211775609,https://example.com/covers/book_1565.jpg,80543,inspiring,bedtime,"inspiring,bedtime,drama"
BOOK_01566,A Story,Virginia Woolf,Fiction,1971,426,An romantic fiction book perfect for winter_read. This romantic story explores themes of growth.,Macmillan,English,3.2,80002,9789259655540569,8532237864,https://example.com/covers/book_1566.jpg,789423,romantic,winter_read,"romantic,winter_read,fiction"
BOOK_01567,The Journey,Haruki Murakami,Horror,1978,347,An dramatic horror book perfect for beach_read. This dramatic story explores themes of discovery.,Oxford University Press,English,4.5,16088,9784446755652998,9984877779,https://example.com/covers/book_1567.jpg,8432,dramatic,beach_read,"dramatic,beach_read,horror"
BOOK_01568,Into Void,Toni Morrison,Sci-Fi,1995,395,An inspiring sci-fi book perfect for morning_read. This inspiring story explores themes of growth.,Simon & Schuster,English,3.4,9962,9784039499478555,2006065813,https://example.com/covers/book_1568.jpg,454015,inspiring,morning_read,"inspiring,morning_read,sci-fi"
BOOK_01569,Beyond Story,Toni Morrison,Poetry,1958,589,An educational poetry book perfect for sunny_day. This educational story explores themes of discovery.,Hachette,English,3.2,6572,9788424023234994,4889429965,https://example.com/covers/book_1569.jpg,508651,educational,sunny_day,"educational,sunny_day,poetry"
BOOK_01570,The Quest,Toni Morrison,History,2012,691,An romantic history book perfect for cozy_night. This romantic story explores themes of love.,HarperCollins,English,3.6,17565,9785009653322802,8208320060,https://example.com/covers/book_1570.jpg,746146,romantic,cozy_night,"romantic,cozy_night,history"
BOOK_01571,The Secret Case,Ernest Hemingway,Mystery,1981,460,An peaceful mystery book perfect for sunny_day. This peaceful story explores themes of growth.,Cambridge University Press,English,3.9,34776,9785566808239005,5517695799,https://example.com/covers/book_1571.jpg,990690,peaceful,sunny_day,"peaceful,sunny_day,mystery"
BOOK_01572,Beyond Story,Jane Austen,Travel,1959,399,An romantic travel book perfect for bedtime. This romantic story explores themes of adventure.,Macmillan,English,4.8,48180,9786413541167962,5852419879,https://example.com/covers/book_1572.jpg,208512,romantic,bedtime,"romantic,bedtime,travel"
BOOK_01573,A Story,J.R.R. Tolkien,Fantasy,1986,247,An relaxing fantasy book perfect for rainy_day. This relaxing story explores themes of growth.,Oxford University Press,English,3.8,6695,9781089361935095,5266199574,https://example.com/covers/book_1573.jpg,550975,relaxing,rainy_day,"relaxing,rainy_day,fantasy"
BOOK_01574,The Story,Jane Austen,Philosophy,1955,738,An dramatic philosophy book perfect for rainy_day. This dramatic story explores themes of discovery.,Penguin Random House,English,3.2,53023,9786190588174595,9916200199,https://example.com/covers/book_1574.jpg,854415,dramatic,rainy_day,"dramatic,rainy_day,philosophy"
BOOK_01575,The Journey,Mark Twain,Poetry,1982,231,An melancholic poetry book perfect for winter_read. This melancholic story explores themes of friendship.,Cambridge University Press,English,3.9,53682,9788979914325636,5967841391,https://example.com/covers/book_1575.jpg,284165,melancholic,winter_read,"melancholic,winter_read,poetry"
BOOK_01576,A Adventure,Ernest Hemingway,Travel,1987,148,An humorous travel book perfect for bedtime. This humorous story explores themes of growth.,Hachette,English,3.8,29432,9782925436083458,9953393635,https://example.com/covers/book_1576.jpg,987972,humorous,bedtime,"humorous,bedtime,travel"
BOOK_01577,Beyond Quest,Mark Twain,Educational,2022,434,An humorous educational book perfect for travel. This humorous story explores themes of mystery.,Macmillan,English,3.1,371,9785201588020994,8164259808,https://example.com/covers/book_1577.jpg,237337,humorous,travel,"humorous,travel,educational"
BOOK_01578,The Quest,Zadie Smith,Thriller,1982,647,An thoughtful thriller book perfect for morning_read. This thoughtful story explores themes of mystery.,Penguin Random House,English,4.5,56159,9785700508261498,9795837041,https://example.com/covers/book_1578.jpg,477329,thoughtful,morning_read,"thoughtful,morning_read,thriller"
BOOK_01579,Beyond Quest,Jane Austen,Drama,2006,572,An uplifting drama book perfect for sunny_day. This uplifting story explores themes of adventure.,Cambridge University Press,English,4.4,39991,9783863299831476,6488448926,https://example.com/covers/book_1579.jpg,942651,uplifting,sunny_day,"uplifting,sunny_day,drama"
BOOK_01580,A Adventure,Toni Morrison,Travel,1965,180,An relaxing travel book perfect for travel. This relaxing story explores themes of love.,Oxford University Press,English,5.0,66132,9787287154218186,6580939076,https://example.com/covers/book_1580.jpg,843333,relaxing,travel,"relaxing,travel,travel"
BOOK_01581,A Quest,Jane Austen,Comedy,1993,593,An dramatic comedy book perfect for study_time. This dramatic story explores themes of discovery.,Cambridge University Press,English,4.9,74358,9782038751960452,2463687587,https://example.com/covers/book_1581.jpg,277816,dramatic,study_time,"dramatic,study_time,comedy"
BOOK_01582,Forever Story,Stephen King,Romance,2007,178,An exciting romance book perfect for cozy_night. This exciting story explores themes of discovery.,Oxford University Press,English,4.9,79817,9781827204151463,9851868101,https://example.com/covers/book_1582.jpg,22682,exciting,cozy_night,"exciting,cozy_night,romance"
BOOK_01583,Beyond Future,Neil Gaiman,Sci-Fi,1984,788,An romantic sci-fi book perfect for winter_read. This romantic story explores themes of mystery.,Scholastic,English,5.0,76405,9782860583602419,8201701744,https://example.com/covers/book_1583.jpg,578510,romantic,winter_read,"romantic,winter_read,sci-fi"
BOOK_01584,In Story,Agatha Christie,Adventure,1966,639,An relaxing adventure book perfect for travel. This relaxing story explores themes of friendship.,Oxford University Press,English,3.4,10952,9788646183125403,8810045347,https://example.com/covers/book_1584.jpg,412836,relaxing,travel,"relaxing,travel,adventure"
BOOK_01585,A Quest,Mark Twain,Travel,2015,279,An inspiring travel book perfect for morning_read. This inspiring story explores themes of mystery.,HarperCollins,English,3.6,84202,9783856305069125,7556507143,https://example.com/covers/book_1585.jpg,253506,inspiring,morning_read,"inspiring,morning_read,travel"
BOOK_01586,The Story,Mark Twain,Thriller,1977,646,An dramatic thriller book perfect for cozy_night. This dramatic story explores themes of discovery.,Scholastic,English,3.5,39745,9787873725986429,3367826063,https://example.com/covers/book_1586.jpg,116119,dramatic,cozy_night,"dramatic,cozy_night,thriller"
BOOK_01587,A Story,Margaret Atwood,Adventure,2002,747,An educational adventure book perfect for bedtime. This educational story explores themes of discovery.,Penguin Random House,English,4.6,67946,9786753213640924,8471283937,https://example.com/covers/book_1587.jpg,477953,educational,bedtime,"educational,bedtime,adventure"
