domain,id,title,mood_score,weather_score,time_score,activity_score,normalized_rating,popularity_score,description_length,processed_description,genre,year_normalized
books,BOOK_01307,How to Achieve Success,6,0,0,0,0.9000001,0.94697,14,uplifting selfhelp book perfect sunnyday uplifting story explores themes friendship,Self-Help,-0.85294116
books,BOOK_01308,A Story,5,0,0,0,0.6500001,0.94938,14,melancholic art book perfect morningread melancholic story explores themes mystery,Art,-0.9117647
books,BOOK_01309,In Quest,6,0,0,0,0.5999999,0.07809,14,uplifting fiction book perfect travel uplifting story explores themes growth,Fiction,0.38235295
books,BOOK_01310,Forever Journey,0,0,0,0,0.35000002,0.18343,14,exciting romance book perfect winterread exciting story explores themes love,Romance,0.0
books,BOOK_01311,Beyond Adventure,4,0,0,0,0.20000005,0.47566,14,romantic philosophy book perfect beachread romantic story explores themes friendship,Philosophy,-0.2647059
books,BOOK_01312,Beyond Story,10,0,0,0,0.25,0.18042,14,mysterious drama book perfect travel mysterious story explores themes mystery,Drama,-0.7941176
books,BOOK_01313,The Story,10,0,0,0,0.100000024,0.45092,14,mysterious adventure book perfect rainyday mysterious story explores themes mystery,Adventure,0.85294116
books,BOOK_01314,A Journey,11,0,0,0,0.29999995,0.49419,14,dramatic thriller book perfect travel dramatic story explores themes discovery,Thriller,0.7352941
books,BOOK_01315,Love Story,4,0,0,0,0.45000005,0.7961,14,romantic romance book perfect winterread romantic story explores themes adventure,Romance,0.47058824
books,BOOK_01316,In Journey,0,0,0,0,0.70000005,0.28196,14,humorous adventure book perfect beachread humorous story explores themes growth,Adventure,-0.23529412
books,BOOK_01317,A Story,0,0,0,0,0.5999999,0.41167,14,relaxing poetry book perfect beachread relaxing story explores themes friendship,Poetry,-0.85294116
books,BOOK_01318,The Missing Case,0,0,0,0,0.35000002,0.8925,14,inspiring mystery book perfect winterread inspiring story explores themes love,Mystery,0.05882353
books,BOOK_01319,The Journey,0,0,0,0,0.049999952,0.0508,14,humorous art book perfect morningread humorous story explores themes discovery,Art,0.32352942
books,BOOK_01320,Beyond Adventure,8,0,0,0,0.35000002,0.67802,14,peaceful comedy book perfect sunnyday peaceful story explores themes discovery,Comedy,-0.05882353
books,BOOK_01321,Beyond Adventure,0,0,0,0,0.049999952,0.09213,14,educational art book perfect rainyday educational story explores themes mystery,Art,-0.61764705
books,BOOK_01322,The Journey,0,0,0,0,0.5999999,0.36264,14,thoughtful thriller book perfect rainyday thoughtful story explores themes mystery,Thriller,-0.61764705
books,BOOK_01323,The Quest,8,0,0,0,0.20000005,0.57836,14,peaceful adventure book perfect morningread peaceful story explores themes growth,Adventure,0.32352942
books,BOOK_01324,Through Void,0,0,0,0,0.6500001,0.6468,14,inspiring scifi book perfect beachread inspiring story explores themes friendship,Sci-Fi,0.11764706
books,BOOK_01325,A Adventure,8,0,0,0,0.9000001,0.12202,14,peaceful educational book perfect bedtime peaceful story explores themes friendship,Educational,-1.0294118
books,BOOK_01326,A Adventure,11,0,0,0,0.100000024,0.59581,14,dramatic science book perfect cozynight dramatic story explores themes growth,Science,0.14705883
books,BOOK_01327,Beyond Quest,6,0,0,0,0.45000005,0.22183,14,uplifting thriller book perfect studytime uplifting story explores themes love,Thriller,0.3529412
books,BOOK_01328,Love Story,11,0,0,0,0.25,0.95031,14,dramatic romance book perfect travel dramatic story explores themes growth,Romance,0.64705884
books,BOOK_01329,The Story,11,0,0,0,0.45000005,0.29645,14,dramatic fantasy book perfect bedtime dramatic story explores themes adventure,Fantasy,-1.0588236
books,BOOK_01330,In Adventure,0,0,0,0,0.6500001,0.98802,14,thoughtful nonfiction book perfect bedtime thoughtful story explores themes adventure,Non-Fiction,-0.14705883
books,BOOK_01331,A Quest,4,0,0,0,0.29999995,0.82317,14,romantic horror book perfect rainyday romantic story explores themes mystery,Horror,0.5
books,BOOK_01332,How to Discover Happiness,0,0,0,0,0.6500001,0.43242,14,relaxing selfhelp book perfect cozynight relaxing story explores themes mystery,Self-Help,-0.3529412
books,BOOK_01333,The Quest,0,0,0,0,0.79999995,0.59511,14,inspiring adventure book perfect bedtime inspiring story explores themes love,Adventure,0.64705884
books,BOOK_01334,The Story,0,0,0,0,0.45000005,0.77409,14,exciting fantasy book perfect morningread exciting story explores themes love,Fantasy,0.029411765
books,BOOK_01335,The Story,0,0,0,0,0.95000005,0.1226,14,exciting horror book perfect beachread exciting story explores themes growth,Horror,-0.20588236
books,BOOK_01336,A Quest,0,0,0,0,0.75,0.7913,14,exciting comedy book perfect travel exciting story explores themes adventure,Comedy,-0.5882353
books,BOOK_01337,The Quest,5,0,0,0,0.14999998,0.90506,14,melancholic biography book perfect rainyday melancholic story explores themes mystery,Biography,-0.6764706
books,BOOK_01338,The Story,0,0,0,0,0.79999995,0.29764,14,relaxing travel book perfect studytime relaxing story explores themes adventure,Travel,0.0
books,BOOK_01339,Beyond Story,0,0,0,0,0.45000005,0.69741,14,exciting science book perfect sunnyday exciting story explores themes discovery,Science,-0.29411766
books,BOOK_01340,The Story,0,0,0,0,0.049999952,0.67826,14,thoughtful science book perfect travel thoughtful story explores themes friendship,Science,0.7941176
books,BOOK_01341,A Adventure,0,0,0,0,0.8499999,0.04307,14,educational adventure book perfect morningread educational story explores themes love,Adventure,-0.5294118
books,BOOK_01342,In Adventure,0,0,0,0,0.54999995,0.82449,14,inspiring science book perfect travel inspiring story explores themes growth,Science,0.85294116
books,BOOK_01343,In Quest,6,0,0,0,0.75,0.15814,14,uplifting fiction book perfect studytime uplifting story explores themes mystery,Fiction,0.9705882
books,BOOK_01344,A Adventure,11,0,0,0,0.54999995,0.25529,14,dramatic drama book perfect travel dramatic story explores themes mystery,Drama,0.0
books,BOOK_01345,The Adventure,0,0,0,0,0.6500001,0.53556,14,exciting history book perfect beachread exciting story explores themes adventure,History,0.8235294
books,BOOK_01346,Beyond Adventure,10,0,0,0,0.75,0.93475,14,mysterious history book perfect morningread mysterious story explores themes discovery,History,-0.32352942
books,BOOK_01347,A Story,0,0,0,0,0.54999995,0.10631,14,humorous thriller book perfect beachread humorous story explores themes discovery,Thriller,0.61764705
books,BOOK_01348,How to Transform Peace,0,0,0,0,0.25,0.04374,14,exciting selfhelp book perfect travel exciting story explores themes mystery,Self-Help,-0.0882353
books,BOOK_01349,The Adventure,0,0,0,0,0.5999999,0.35225,14,humorous business book perfect morningread humorous story explores themes growth,Business,0.9117647
books,BOOK_01350,The Secret Mystery,0,0,0,0,0.9000001,0.26689,14,thoughtful mystery book perfect travel thoughtful story explores themes growth,Mystery,0.64705884
books,BOOK_01351,In Quest,0,0,0,0,0.29999995,0.77005,14,educational philosophy book perfect bedtime educational story explores themes mystery,Philosophy,-0.9705882
books,BOOK_01352,A Story,0,0,0,0,0.9000001,0.61524,14,humorous history book perfect travel humorous story explores themes mystery,History,0.9117647
books,BOOK_01353,In Journey,0,0,0,0,0.79999995,0.61558,14,educational fantasy book perfect rainyday educational story explores themes mystery,Fantasy,0.1764706
books,BOOK_01354,The Journey,8,0,0,0,0.70000005,0.12589,14,peaceful thriller book perfect bedtime peaceful story explores themes mystery,Thriller,-0.7352941
books,BOOK_01355,Beyond Quest,11,0,0,0,0.29999995,0.83296,14,dramatic cooking book perfect beachread dramatic story explores themes love,Cooking,-0.0882353
books,BOOK_01356,The Hidden Affair,8,0,0,0,0.5999999,0.64951,14,peaceful mystery book perfect rainyday peaceful story explores themes mystery,Mystery,-0.64705884
books,BOOK_01357,Beyond Story,0,0,0,0,0.39999998,0.57645,14,relaxing thriller book perfect winterread relaxing story explores themes friendship,Thriller,-0.47058824
books,BOOK_01358,A Story,0,0,0,0,0.14999998,0.78923,14,relaxing poetry book perfect beachread relaxing story explores themes growth,Poetry,0.0882353
books,BOOK_01359,The Quest,4,0,0,0,0.70000005,0.70515,14,romantic biography book perfect travel romantic story explores themes discovery,Biography,-0.7647059
books,BOOK_01360,In Quest,0,0,0,0,0.45000005,0.96941,14,inspiring art book perfect cozynight inspiring story explores themes adventure,Art,1.0
books,BOOK_01361,Heart Dream,0,0,0,0,0.45000005,0.4937,14,exciting romance book perfect travel exciting story explores themes love,Romance,-0.11764706
books,BOOK_01362,Beyond Adventure,0,0,0,0,0.5,0.61215,14,educational biography book perfect winterread educational story explores themes love,Biography,-0.1764706
books,BOOK_01363,The Quest,0,0,0,0,0.20000005,0.92861,14,inspiring horror book perfect beachread inspiring story explores themes friendship,Horror,-0.88235295
books,BOOK_01364,How to Master Happiness,0,0,0,0,0.95000005,0.60358,14,inspiring selfhelp book perfect cozynight inspiring story explores themes mystery,Self-Help,-0.0882353
books,BOOK_01365,In Story,0,0,0,0,0.29999995,0.15803,14,relaxing travel book perfect beachread relaxing story explores themes growth,Travel,-0.29411766
books,BOOK_01366,In Adventure,0,0,0,0,0.9000001,0.09758,14,thoughtful educational book perfect morningread thoughtful story explores themes love,Educational,-0.9411765
books,BOOK_01367,The Story,4,0,0,0,1.0,0.48913,14,romantic travel book perfect sunnyday romantic story explores themes mystery,Travel,1.0
books,BOOK_01368,The Journey,8,0,0,0,0.39999998,0.75982,14,peaceful business book perfect bedtime peaceful story explores themes friendship,Business,0.64705884
books,BOOK_01369,Beyond Journey,6,0,0,0,0.25,0.40182,14,uplifting comedy book perfect winterread uplifting story explores themes growth,Comedy,0.3529412
books,BOOK_01370,The Unknown,0,0,0,0,0.35000002,0.32941,14,humorous scifi book perfect sunnyday humorous story explores themes growth,Sci-Fi,-0.47058824
books,BOOK_01371,Beyond Story,0,0,0,0,0.0,0.8983,14,relaxing business book perfect rainyday relaxing story explores themes friendship,Business,0.7352941
books,BOOK_01372,In Adventure,6,0,0,0,0.20000005,0.05049,14,uplifting nonfiction book perfect bedtime uplifting story explores themes growth,Non-Fiction,0.8235294
books,BOOK_01373,In Adventure,11,0,0,0,0.54999995,0.29234,14,dramatic travel book perfect travel dramatic story explores themes mystery,Travel,0.3529412
books,BOOK_01374,In Adventure,5,0,0,0,0.14999998,0.42784,14,melancholic fiction book perfect sunnyday melancholic story explores themes friendship,Fiction,0.1764706
books,BOOK_01375,Beyond Story,0,0,0,0,0.100000024,0.7192,14,exciting educational book perfect morningread exciting story explores themes mystery,Educational,0.7058824
books,BOOK_01376,Beyond Quest,0,0,0,0,0.6500001,0.77529,14,exciting business book perfect travel exciting story explores themes friendship,Business,-0.0882353
books,BOOK_01377,In Journey,8,0,0,0,0.25,0.23987,14,peaceful fantasy book perfect morningread peaceful story explores themes adventure,Fantasy,-0.5588235
books,BOOK_01378,The Story,0,0,0,0,0.75,0.90803,14,relaxing adventure book perfect rainyday relaxing story explores themes discovery,Adventure,0.64705884
books,BOOK_01379,A Story,6,0,0,0,0.54999995,0.17948,14,uplifting horror book perfect studytime uplifting story explores themes discovery,Horror,-0.5
books,BOOK_01380,The Journey,0,0,0,0,0.049999952,0.73725,14,exciting travel book perfect cozynight exciting story explores themes adventure,Travel,-0.2647059
books,BOOK_01381,A Journey,11,0,0,0,0.39999998,0.84583,14,dramatic comedy book perfect travel dramatic story explores themes adventure,Comedy,0.23529412
books,BOOK_01382,Beyond Unknown,8,0,0,0,0.6500001,0.7186,14,peaceful scifi book perfect bedtime peaceful story explores themes discovery,Sci-Fi,-0.05882353
books,BOOK_01383,The Story,0,0,0,0,0.54999995,0.57547,14,thoughtful philosophy book perfect rainyday thoughtful story explores themes discovery,Philosophy,-1.0
books,BOOK_01384,Beyond Story,0,0,0,0,0.0,0.02469,14,educational drama book perfect rainyday educational story explores themes adventure,Drama,0.029411765
books,BOOK_01385,In Adventure,0,0,0,0,0.54999995,0.67644,14,exciting cooking book perfect sunnyday exciting story explores themes friendship,Cooking,1.0
books,BOOK_01386,Beyond Journey,0,0,0,0,0.35000002,0.90374,14,thoughtful educational book perfect beachread thoughtful story explores themes growth,Educational,-0.5
books,BOOK_01387,The Secret Affair,0,0,0,0,0.8499999,0.3991,14,inspiring mystery book perfect cozynight inspiring story explores themes discovery,Mystery,-0.7941176
books,BOOK_01388,The Quest,0,0,0,0,0.14999998,0.95948,14,exciting educational book perfect studytime exciting story explores themes growth,Educational,0.5294118
books,BOOK_01389,Beyond Story,0,0,0,0,0.35000002,0.26515,14,relaxing fantasy book perfect travel relaxing story explores themes adventure,Fantasy,1.0
books,BOOK_01390,A Quest,0,0,0,0,0.049999952,0.68221,14,educational science book perfect bedtime educational story explores themes love,Science,-0.6764706
books,BOOK_01391,The Journey,0,0,0,0,0.45000005,0.3244,14,inspiring fiction book perfect travel inspiring story explores themes discovery,Fiction,-1.0588236
books,BOOK_01392,Beyond Quest,10,0,0,0,0.5999999,0.166,14,mysterious biography book perfect bedtime mysterious story explores themes adventure,Biography,0.8235294
books,BOOK_01393,In Story,10,0,0,0,0.54999995,0.02399,14,mysterious nonfiction book perfect studytime mysterious story explores themes discovery,Non-Fiction,-0.14705883
books,BOOK_01394,A Quest,6,0,0,0,0.5,0.03649,14,uplifting science book perfect sunnyday uplifting story explores themes adventure,Science,-0.64705884
books,BOOK_01395,In Story,11,0,0,0,0.54999995,0.35477,14,dramatic comedy book perfect rainyday dramatic story explores themes mystery,Comedy,0.6764706
books,BOOK_01396,In Adventure,0,0,0,0,0.54999995,0.08715,14,thoughtful nonfiction book perfect cozynight thoughtful story explores themes growth,Non-Fiction,-0.3529412
books,BOOK_01397,A Adventure,0,0,0,0,0.100000024,0.49744,14,inspiring philosophy book perfect winterread inspiring story explores themes mystery,Philosophy,0.5294118
books,BOOK_01398,In Journey,0,0,0,0,0.75,0.74818,14,educational fantasy book perfect rainyday educational story explores themes discovery,Fantasy,-0.32352942
books,BOOK_01399,Beyond Adventure,0,0,0,0,0.8499999,0.76512,14,inspiring poetry book perfect rainyday inspiring story explores themes adventure,Poetry,0.8235294
books,BOOK_01400,The Story,0,0,0,0,0.70000005,0.73779,14,relaxing adventure book perfect travel relaxing story explores themes mystery,Adventure,0.85294116
books,BOOK_01401,In Quest,6,0,0,0,1.0,0.09466,14,uplifting thriller book perfect beachread uplifting story explores themes discovery,Thriller,-0.88235295
books,BOOK_01402,In Journey,6,0,0,0,1.0,0.1025,14,uplifting cooking book perfect cozynight uplifting story explores themes discovery,Cooking,-0.1764706
books,BOOK_01403,A Journey,0,0,0,0,0.5,0.29141,14,humorous business book perfect studytime humorous story explores themes discovery,Business,-0.7941176
