track_id,title,artist,genre,release_year,album,lyrics,tempo,energy,danceability,valence,acousticness,instrumentalness,loudness,speechiness,liveness,popularity,key,mode,time_signature,duration,language,mood,activity,weather_mood,keywords
MUSIC_00789,The Day,The Weeknd,Alternative,2016,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",103,0.22,0.192,0.644,0.339,0.396,-6.1,0.397,0.398,92,1,1,4,292,Korean,calm,sleeping,stormy_night,"calm,sleeping,stormy_night,alternative"
MUSIC_00790,Through Day,Billie Eilish,Latin,1964,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",108,0.417,0.276,0.644,0.688,0.209,-17.6,0.74,0.035,36,11,0,6,328,Korean,melancholic,driving,rainy_day,"melancholic,driving,rainy_day,latin"
MUSIC_00791,Through Dream,The Weeknd,World,1946,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",155,0.201,0.655,0.131,0.348,0.965,-18.3,0.954,0.48,93,8,0,6,330,Japanese,peaceful,driving,stormy_night,"peaceful,driving,stormy_night,world"
MUSIC_00792,In Moment,Kendrick Lamar,Funk,1992,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",85,0.063,0.406,0.374,0.825,0.288,-12.3,0.287,0.735,89,10,1,6,128,French,euphoric,study,rainy_day,"euphoric,study,rainy_day,funk"
MUSIC_00793,Through Day,Bruno Mars,Alternative,1991,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",169,0.85,0.781,0.574,0.146,0.535,-14.3,0.868,0.167,77,11,1,3,248,Korean,mysterious,party,foggy_morning,"mysterious,party,foggy_morning,alternative"
MUSIC_00794,In Dream,Post Malone,Funk,1986,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",120,0.854,0.168,0.742,0.251,0.325,-7.7,0.77,0.091,39,11,0,3,342,Korean,contemplative,cleaning,sunny_day,"contemplative,cleaning,sunny_day,funk"
MUSIC_00795,Beyond Day,SZA,Rock,2011,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",108,0.281,0.315,0.268,0.204,0.981,-18.4,0.56,0.429,39,0,0,7,142,English,mysterious,study,snowy_day,"mysterious,study,snowy_day,rock"
MUSIC_00796,Through Night,Dua Lipa,Folk,1997,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",141,0.301,0.844,0.735,0.875,0.006,-6.1,0.79,0.139,98,2,1,6,252,English,uplifting,driving,stormy_night,"uplifting,driving,stormy_night,folk"
MUSIC_00797,Through Dream,Harry Styles,R&B,2012,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",137,0.543,0.89,0.263,0.245,0.387,-3.2,0.187,0.735,73,7,0,7,135,English,intense,meditation,stormy_night,"intense,meditation,stormy_night,r&b"
MUSIC_00798,Thunder Pulse,Adele,Pop,2014,Thunder Pulse - Album,"Through the journey of life, we find our way, in every moment, in every day",179,0.823,0.328,0.194,0.195,0.052,-8.7,0.732,0.172,95,5,1,3,120,French,energetic,party,stormy_night,"energetic,party,stormy_night,pop"
MUSIC_00799,In Moment,Kendrick Lamar,Reggae,1976,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",74,0.195,0.366,0.125,0.23,0.824,-1.4,0.921,0.394,20,8,0,7,349,Korean,euphoric,driving,sunny_day,"euphoric,driving,sunny_day,reggae"
MUSIC_00800,Beyond Moment,Billie Eilish,Alternative,1972,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",113,0.719,0.845,0.498,0.703,0.789,-2.0,0.975,0.807,14,6,1,6,219,French,peaceful,showering,sunny_day,"peaceful,showering,sunny_day,alternative"
MUSIC_00801,The Day,Bad Bunny,Electronic,2024,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",153,0.887,0.574,0.671,0.751,0.063,-9.1,0.753,0.817,72,10,1,7,262,English,uplifting,relaxing,rainy_day,"uplifting,relaxing,rainy_day,electronic"
MUSIC_00802,Rain Tonight,Harry Styles,Folk,2023,Rain Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",151,0.981,0.513,0.118,0.613,0.435,-1.0,0.75,0.576,26,4,0,7,263,English,sad,reading,foggy_morning,"sad,reading,foggy_morning,folk"
MUSIC_00803,Beyond Night,Harry Styles,Indie,1971,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",97,0.778,0.271,0.818,0.945,0.966,-15.9,0.795,0.356,45,10,1,4,353,French,playful,showering,stormy_night,"playful,showering,stormy_night,indie"
MUSIC_00804,In Night,Drake,Hip-Hop,1991,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",78,0.675,0.243,0.538,0.468,0.088,-13.7,0.91,0.735,1,6,1,5,269,Japanese,nostalgic,reading,stormy_night,"nostalgic,reading,stormy_night,hip-hop"
MUSIC_00805,In Dream,Kendrick Lamar,Jazz,1941,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",79,0.297,0.172,0.022,0.453,0.309,-8.2,0.648,0.379,8,9,1,5,288,Japanese,angry,reading,stormy_night,"angry,reading,stormy_night,jazz"
MUSIC_00806,The Night,Maroon 5,Jazz,1952,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",167,0.537,0.268,0.477,0.058,0.863,-4.3,0.52,0.154,19,9,0,6,275,Spanish,hopeful,party,rainy_day,"hopeful,party,rainy_day,jazz"
MUSIC_00807,In Dream,Imagine Dragons,Blues,1962,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.831,0.014,0.548,0.53,0.265,-2.8,0.967,0.754,99,4,0,7,331,English,euphoric,gaming,sunny_day,"euphoric,gaming,sunny_day,blues"
MUSIC_00808,In Day,Harry Styles,Jazz,1962,In Day - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",68,0.323,0.3,0.421,0.139,0.95,-14.7,0.687,0.509,14,0,0,6,181,French,romantic,meditation,sunny_day,"romantic,meditation,sunny_day,jazz"
MUSIC_00809,Through Moment,Imagine Dragons,Latin,1965,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",162,0.393,0.901,0.411,0.645,0.011,-17.7,0.381,0.226,76,11,0,7,253,Spanish,euphoric,study,snowy_day,"euphoric,study,snowy_day,latin"
MUSIC_00810,The Day,Post Malone,K-Pop,1958,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",134,0.176,0.092,0.203,0.723,0.633,-11.7,0.139,0.552,87,4,0,5,198,Japanese,mysterious,walking,stormy_night,"mysterious,walking,stormy_night,k-pop"
MUSIC_00811,Joy Moments,Ariana Grande,Indie,1977,Joy Moments - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",157,0.501,0.108,0.431,0.547,0.876,-18.0,0.021,0.623,39,8,0,6,321,Korean,happy,relaxing,stormy_night,"happy,relaxing,stormy_night,indie"
MUSIC_00812,In Moment,Imagine Dragons,Metal,2017,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",88,0.789,0.349,0.729,0.593,0.678,-9.4,0.061,0.79,25,8,0,3,181,French,peaceful,cooking,rainy_day,"peaceful,cooking,rainy_day,metal"
MUSIC_00813,In Day,Olivia Rodrigo,Punk,2008,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",119,0.955,0.109,0.645,0.176,0.131,-5.1,0.452,0.689,37,11,0,6,147,French,dramatic,sleeping,rainy_day,"dramatic,sleeping,rainy_day,punk"
MUSIC_00814,The Night,Bad Bunny,R&B,1962,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.953,0.2,0.205,0.359,0.304,-4.9,0.026,0.187,17,5,0,3,152,French,mysterious,study,snowy_day,"mysterious,study,snowy_day,r&b"
MUSIC_00815,In Night,Maroon 5,Country,1948,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",173,0.127,0.941,0.629,0.762,0.612,-12.3,0.228,0.511,58,3,0,4,200,Korean,mysterious,cleaning,snowy_day,"mysterious,cleaning,snowy_day,country"
MUSIC_00816,Through Day,Imagine Dragons,Pop,2022,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",178,0.275,0.809,0.112,0.606,0.951,-14.8,0.107,0.404,26,0,1,6,336,Japanese,calm,showering,foggy_morning,"calm,showering,foggy_morning,pop"
MUSIC_00817,Beyond Dream,Billie Eilish,World,2025,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",147,0.451,0.079,0.759,0.606,0.853,-11.2,0.779,0.362,70,11,0,7,200,French,dramatic,cleaning,foggy_morning,"dramatic,cleaning,foggy_morning,world"
MUSIC_00818,In Night,OneRepublic,Gospel,1959,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",72,0.702,0.854,0.954,0.89,0.448,-16.0,0.233,0.894,85,5,0,3,144,Spanish,uplifting,driving,rainy_day,"uplifting,driving,rainy_day,gospel"
MUSIC_00819,Beyond Night,Harry Styles,Electronic,2021,Beyond Night - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",79,0.189,0.339,0.057,0.712,0.668,-12.0,0.595,0.781,75,7,1,4,328,French,romantic,cleaning,stormy_night,"romantic,cleaning,stormy_night,electronic"
MUSIC_00820,In Night,Olivia Rodrigo,Pop,2007,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",176,0.991,0.402,0.729,0.711,0.305,-17.1,0.501,0.261,36,6,1,4,265,Korean,uplifting,cooking,snowy_day,"uplifting,cooking,snowy_day,pop"
MUSIC_00821,In Dream,Dua Lipa,Blues,1965,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",107,0.31,0.32,0.883,0.991,0.982,-13.9,0.091,0.417,46,8,1,3,149,Spanish,hopeful,meditation,rainy_day,"hopeful,meditation,rainy_day,blues"
MUSIC_00822,The Dream,Ariana Grande,Funk,1953,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",75,0.183,0.214,0.835,0.199,0.977,-13.8,0.154,0.696,98,6,0,3,169,French,dreamy,walking,foggy_morning,"dreamy,walking,foggy_morning,funk"
MUSIC_00823,Goodbye Tonight,Imagine Dragons,Soul,1997,Goodbye Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",66,0.417,0.554,0.443,0.342,0.066,-9.7,0.037,0.729,53,3,0,5,332,English,sad,working,sunny_day,"sad,working,sunny_day,soul"
MUSIC_00824,Through Dream,Taylor Swift,K-Pop,1943,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",143,0.898,0.712,0.207,0.51,0.513,-3.8,0.785,0.046,53,2,0,6,148,Spanish,playful,working,foggy_morning,"playful,working,foggy_morning,k-pop"
MUSIC_00825,The Moment,Imagine Dragons,Metal,2011,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",179,0.316,0.709,0.907,0.876,0.955,-18.3,0.692,0.846,50,0,0,4,191,Korean,peaceful,working,rainy_day,"peaceful,working,rainy_day,metal"
MUSIC_00826,Through Dream,Harry Styles,Rock,1991,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",174,0.951,0.85,0.016,0.145,0.52,-4.1,0.369,0.11,74,8,0,3,335,French,playful,working,stormy_night,"playful,working,stormy_night,rock"
MUSIC_00827,In Dream,Ariana Grande,Folk,1949,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",75,0.177,0.451,0.483,0.151,0.318,-11.8,0.406,0.002,54,6,0,6,247,Korean,melancholic,walking,foggy_morning,"melancholic,walking,foggy_morning,folk"
MUSIC_00828,Thunder Beat,Ed Sheeran,Jazz,1981,Thunder Beat - Album,"Through the journey of life, we find our way, in every moment, in every day",175,0.253,0.209,0.542,0.606,0.805,-13.1,0.91,0.657,77,8,0,7,308,Japanese,energetic,workout,stormy_night,"energetic,workout,stormy_night,jazz"
MUSIC_00829,Beyond Dream,Olivia Rodrigo,Reggae,2003,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.121,0.392,0.817,0.001,0.447,-5.6,0.116,0.861,29,3,0,6,344,Korean,playful,driving,sunny_day,"playful,driving,sunny_day,reggae"
MUSIC_00830,Beyond Day,Imagine Dragons,Rock,1949,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",95,0.871,0.261,0.01,0.836,0.343,-0.6,0.983,0.979,84,6,1,4,301,Korean,nostalgic,driving,sunny_day,"nostalgic,driving,sunny_day,rock"
MUSIC_00831,In Night,Drake,Jazz,2012,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",92,0.538,0.27,0.304,0.739,0.194,-6.3,0.277,0.506,61,7,1,5,159,English,melancholic,relaxing,snowy_day,"melancholic,relaxing,snowy_day,jazz"
MUSIC_00832,In Dream,Olivia Rodrigo,Funk,1958,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",173,0.447,0.813,0.047,0.13,0.363,-7.3,0.164,0.565,33,1,0,7,122,Japanese,playful,relaxing,rainy_day,"playful,relaxing,rainy_day,funk"
MUSIC_00833,In Day,Bruno Mars,Country,1983,In Day - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",177,0.681,0.472,0.576,0.952,0.468,-19.9,0.788,0.596,82,4,0,7,262,French,romantic,relaxing,foggy_morning,"romantic,relaxing,foggy_morning,country"
MUSIC_00834,Beyond Night,OneRepublic,K-Pop,2000,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",150,0.058,0.088,0.105,0.822,0.57,-13.9,0.938,0.23,55,6,0,3,250,Spanish,hopeful,meditation,rainy_day,"hopeful,meditation,rainy_day,k-pop"
MUSIC_00835,Beyond Dream,Bad Bunny,Alternative,1970,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",174,0.06,0.702,0.429,0.499,0.479,-2.5,0.048,0.449,68,7,1,3,128,Japanese,intense,workout,snowy_day,"intense,workout,snowy_day,alternative"
MUSIC_00836,In Moment,Lana Del Rey,Ambient,2000,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",148,0.435,0.519,0.8,0.468,0.562,-10.3,0.733,0.229,27,9,1,7,329,Korean,mysterious,meditation,sunny_day,"mysterious,meditation,sunny_day,ambient"
MUSIC_00837,Energy Pulse,Harry Styles,Hip-Hop,1983,Energy Pulse - Album,"Through the journey of life, we find our way, in every moment, in every day",152,0.453,0.485,0.903,0.544,0.388,-16.5,0.034,0.439,48,6,0,7,204,French,energetic,workout,stormy_night,"energetic,workout,stormy_night,hip-hop"
MUSIC_00838,The Moment,Taylor Swift,Gospel,1946,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",156,0.975,0.795,0.925,0.778,0.148,-6.8,0.203,0.389,98,8,0,5,283,Spanish,melancholic,cooking,snowy_day,"melancholic,cooking,snowy_day,gospel"
MUSIC_00839,Beyond Day,The Weeknd,Pop,2009,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",143,0.029,0.411,0.993,0.587,0.507,-5.3,0.762,0.64,100,10,0,5,221,Japanese,intense,cooking,foggy_morning,"intense,cooking,foggy_morning,pop"
MUSIC_00840,The Night,Coldplay,Country,2010,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",154,0.223,0.164,0.815,0.329,0.963,-19.5,0.809,0.004,27,10,0,3,287,Spanish,intense,showering,foggy_morning,"intense,showering,foggy_morning,country"
MUSIC_00841,Through Dream,Bad Bunny,Blues,1969,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",175,0.613,0.915,0.632,0.191,0.609,-1.1,0.367,0.155,18,5,0,3,177,Japanese,dramatic,working,foggy_morning,"dramatic,working,foggy_morning,blues"
MUSIC_00842,Sunshine Times,Coldplay,R&B,1964,Sunshine Times - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",102,0.212,0.514,0.081,0.47,0.101,-1.1,0.982,0.579,33,7,1,4,132,Korean,happy,sleeping,foggy_morning,"happy,sleeping,foggy_morning,r&b"
MUSIC_00843,In Day,Ariana Grande,Metal,1959,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",107,0.8,0.381,0.925,0.907,0.322,-14.9,0.975,0.085,79,5,0,7,351,Japanese,mysterious,cooking,sunny_day,"mysterious,cooking,sunny_day,metal"
MUSIC_00844,The Day,The Weeknd,Latin,1972,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",125,0.651,0.458,0.471,0.496,0.407,-5.3,0.911,0.811,85,9,1,3,164,French,hopeful,walking,snowy_day,"hopeful,walking,snowy_day,latin"
MUSIC_00845,Through Dream,Taylor Swift,Hip-Hop,1991,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",82,0.566,0.09,0.794,0.882,0.5,-8.4,0.056,0.748,80,11,0,5,150,English,playful,workout,rainy_day,"playful,workout,rainy_day,hip-hop"
MUSIC_00846,In Night,Bruno Mars,Rock,1941,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",68,0.783,0.717,0.035,0.464,0.81,-17.4,0.811,0.592,60,9,1,4,199,Korean,calm,reading,snowy_day,"calm,reading,snowy_day,rock"
MUSIC_00847,In Moment,Drake,Electronic,1969,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",151,0.528,0.721,0.524,0.751,0.958,-18.4,0.78,0.271,84,8,0,4,135,French,calm,workout,snowy_day,"calm,workout,snowy_day,electronic"
MUSIC_00848,Energy Storm,Harry Styles,Indie,1983,Energy Storm - Album,"Through the journey of life, we find our way, in every moment, in every day",118,0.745,0.34,0.899,0.281,0.536,-17.0,0.647,0.04,80,8,0,4,315,English,energetic,reading,foggy_morning,"energetic,reading,foggy_morning,indie"
MUSIC_00849,Lonely Soul,Bruno Mars,Soul,2017,Lonely Soul - Album,"Tears falling like rain, memories remain, walking through the pain alone again",164,0.613,0.585,0.641,0.647,0.648,-11.0,0.996,0.55,6,8,1,7,139,Korean,sad,working,rainy_day,"sad,working,rainy_day,soul"
MUSIC_00850,Through Moment,Kendrick Lamar,Metal,1970,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",157,0.361,0.271,0.048,0.376,0.355,-9.1,0.667,0.007,11,11,1,4,337,Korean,euphoric,driving,sunny_day,"euphoric,driving,sunny_day,metal"
MUSIC_00851,The Night,Taylor Swift,Electronic,2019,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",154,0.698,0.171,0.635,0.646,0.839,-14.3,0.344,0.286,10,8,1,7,235,Japanese,nostalgic,cleaning,rainy_day,"nostalgic,cleaning,rainy_day,electronic"
MUSIC_00852,Through Dream,Kendrick Lamar,R&B,1974,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",121,0.807,0.307,0.816,0.082,0.4,-13.9,0.551,0.333,64,1,0,3,130,English,uplifting,showering,stormy_night,"uplifting,showering,stormy_night,r&b"
